open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base,taker_buy_quote,ignore
1760944500000,0.201610,0.202100,0.201490,0.201770,41943289,1760945399999,8462692.692970,11771,19203892,3875583.853190,0
1760945400000,0.201770,0.201850,0.201350,0.201460,48183803,1760946299999,9713143.210340,11018,19147085,3860228.019370,0
1760946300000,0.201450,0.201520,0.200660,0.201180,67763990,1760947199999,13629186.333490,15784,27835377,5597830.207400,0
1760947200000,0.201170,0.201280,0.200330,0.200590,81947782,1760948099999,16443949.596920,19045,40715612,8169381.749370,0
1760948100000,0.200590,0.200730,0.199700,0.200460,103960317,1760948999999,20803039.251860,19788,47872838,9580245.836750,0
1760949000000,0.200460,0.201820,0.200380,0.200960,121311458,1760949899999,24389592.984930,24671,68306418,13732474.972880,0
1760949900000,0.200970,0.201270,0.200110,0.200460,35539540,1760950799999,7125586.305060,12529,16610158,3330299.293740,0
1760950800000,0.200450,0.200850,0.200040,0.200640,40274448,1760951699999,8069348.988840,12707,18076956,3622996.849980,0
1760951700000,0.200650,0.200720,0.199930,0.200150,59874260,1760952599999,11981630.306630,13327,28547678,5712307.318230,0
1760952600000,0.200150,0.200620,0.199790,0.200520,50703538,1760953499999,10148560.516040,13320,24419201,4888898.019060,0
1760953500000,0.200520,0.201060,0.200210,0.200960,37879190,1760954399999,7601594.384960,12377,21334757,4281694.461830,0
1760954400000,0.200960,0.201450,0.200480,0.201040,67635893,1760955299999,13593346.554790,16970,34196127,6873047.827120,0
1760955300000,0.201050,0.202100,0.201050,0.201930,91998842,1760956199999,18544612.068890,23838,58024567,11697581.050050,0
1760956200000,0.201930,0.202410,0.200600,0.200630,156746037,1760957099999,31564449.874590,27080,64584155,13005292.270400,0
1760957100000,0.200630,0.200730,0.199650,0.200360,111613793,1760957999999,22334428.873340,26298,46771688,9359313.813500,0
1760958000000,0.200360,0.200460,0.199610,0.199690,63436848,1760958899999,12685970.664770,20745,27276446,5455507.692950,0
1760958900000,0.199690,0.200360,0.199480,0.200200,62974008,1760959799999,12590123.308240,20619,31518770,6301072.172940,0
1760959800000,0.200200,0.200200,0.199410,0.199780,45982117,1760960699999,9187583.078160,17425,20222804,4040276.288900,0
1760960700000,0.199780,0.200460,0.199680,0.200200,46765441,1760961599999,9357457.700610,15371,26905551,5383697.107710,0
1760961600000,0.200210,0.200340,0.199750,0.200010,41860057,1760962499999,8372735.829560,15837,21885138,4376810.409860,0
