open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base,taker_buy_quote,ignore
1760938200000,4051.88,4063.82,4050.17,4056.99,50090.236,1760939099999,203261865.42109,87201,24705.529,100257951.99387,0
1760939100000,4057.00,4073.81,4052.55,4059.26,59843.765,1760939999999,243206840.01734,85624,32196.427,130860043.51533,0
1760940000000,4059.26,4078.14,4054.84,4068.56,49612.764,1760940899999,201784983.24010,87297,26127.962,106291880.99646,0
1760940900000,4068.56,4085.00,4067.27,4071.93,48442.999,1760941799999,197415963.63247,81032,26100.255,106383714.07172,0
1760941800000,4071.94,4082.24,4070.97,4079.48,34500.731,1760942699999,140670701.16452,66909,18394.150,75001005.71299,0
1760942700000,4079.49,4081.48,4071.89,4073.06,24248.418,1760943599999,98824189.27407,48134,9948.697,40545771.98278,0
1760943600000,4073.05,4074.40,4060.55,4071.37,52543.951,1760944499999,213722974.20491,75281,19721.529,80216052.07051,0
1760944500000,4071.38,4075.66,4065.84,4066.99,19349.406,1760945399999,78767265.44845,38107,9672.194,39374033.89934,0
1760945400000,4066.99,4068.01,4055.31,4058.79,33400.656,1760946299999,135658947.75577,49401,12235.493,49695909.49984,0
1760946300000,4058.79,4060.00,4050.37,4053.36,34013.308,1760947199999,137923732.80177,56485,14217.882,57654769.82220,0
1760947200000,4053.35,4055.93,4037.02,4046.57,48121.005,1760948099999,194709417.01512,63093,21175.336,85673815.36407,0
1760948100000,4046.58,4047.93,4031.82,4047.35,51731.933,1760948999999,208973156.51298,63500,26256.253,106069842.05396,0
1760949000000,4047.35,4069.89,4040.37,4049.40,74881.543,1760949899999,303571824.76963,103621,40512.653,164263822.53726,0
1760949900000,4049.41,4058.62,4038.81,4043.81,23330.211,1760950799999,94402129.62796,48834,12766.191,51656583.03445,0
1760950800000,4043.81,4050.39,4034.09,4046.14,33225.325,1760951699999,134268755.19091,48956,18873.077,76270914.54457,0
1760951700000,4046.15,4047.25,4033.42,4038.17,27694.660,1760952599999,111808688.15348,44158,12256.858,49483940.26285,0
1760952600000,4038.17,4042.55,4032.99,4039.50,13996.519,1760953499999,56499749.25500,33127,7160.188,28903770.80547,0
1760953500000,4039.50,4045.00,4034.78,4042.94,21744.969,1760954399999,87861520.98324,36644,10424.347,42123885.07934,0
1760954400000,4042.94,4049.80,4036.37,4043.54,23628.242,1760955299999,95551682.95662,42527,13757.726,55640131.51315,0
1760955300000,4043.54,4049.47,4040.01,4047.09,22116.996,1760956199999,89471528.98943,43080,10646.171,43068044.68424,0
1760956200000,4047.08,4051.64,4033.87,4037.11,23624.076,1760957099999,95512614.60349,48159,11166.982,45155087.50713,0
1760957100000,4037.10,4037.10,4013.40,4024.31,89743.648,1760957999999,360971236.01765,98033,37932.765,152547707.25395,0
1760958000000,4024.31,4025.28,4011.16,4014.38,37077.286,1760958899999,148957562.12750,57871,15005.784,60277287.67932,0
1760958900000,4014.38,4031.81,4010.58,4030.01,43267.701,1760959799999,174111776.07822,60594,19582.599,78788139.39053,0
1760959800000,4030.01,4032.00,4023.09,4028.56,18450.470,1760960699999,74291286.66018,41231,7503.430,30213959.20842,0
1760960700000,4028.56,4039.88,4027.74,4032.83,36226.998,1760961599999,146170106.00914,51494,18650.315,75249680.86941,0
1760961600000,4032.83,4033.06,4022.51,4027.35,26676.769,1760962499999,107431690.54391,42584,9659.107,38901810.21389,0
1760962500000,4027.35,4037.76,4024.41,4034.33,18334.852,1760963399999,73948984.20462,37927,10471.255,42234969.87106,0
1760963400000,4034.34,4037.74,4025.00,4026.53,17481.698,1760964299999,70474160.92974,39068,8393.560,33838129.31171,0
1760964300000,4026.53,4036.23,4023.91,4035.89,14545.562,1760965199999,58614432.80983,36942,6672.808,26889812.59804,0
1760965200000,4035.89,4039.76,4028.00,4028.00,24406.559,1760966099999,98446766.88701,41200,11095.642,44754292.43668,0
1760966100000,4028.00,4033.27,4016.39,4024.51,42418.076,1760966999999,170701993.95515,54626,18817.017,75715416.01986,0
1760967000000,4024.51,4042.57,4023.68,4031.82,56781.736,1760967899999,229023093.36365,113269,30746.775,124008563.32483,0
1760967900000,4031.81,4043.13,4025.60,4037.42,44270.019,1760968799999,178601606.82059,97475,23802.457,96029727.93665,0
1760968800000,4037.42,4041.67,4023.48,4025.35,33015.169,1760969699999,133132068.07798,72176,16621.060,67036627.27484,0
1760969700000,4025.35,4047.04,4010.20,4042.37,72281.349,1760970599999,291095371.93196,103600,39439.602,158878190.88801,0
1760970600000,4042.36,4044.60,4023.39,4029.23,44806.810,1760971499999,180759079.23411,66791,26972.863,108828054.86797,0
1760971500000,4029.23,4042.69,4029.03,4037.55,27864.392,1760972399999,112488261.72513,50808,15658.758,63213965.61355,0
1760972400000,4037.57,4048.96,4022.22,4022.22,49002.091,1760973299999,197906316.03704,81747,24712.853,99812675.61572,0
1760973300000,4022.36,4027.50,4015.00,4022.24,52853.517,1760974199999,212493029.66339,74184,29897.251,120204069.28719,0
1760974200000,4022.23,4029.97,4017.72,4027.92,21395.164,1760975099999,86107291.04018,49579,11569.954,46566651.22220,0
1760975100000,4027.91,4041.00,4001.00,4002.73,102895.284,1760975999999,413629790.56409,129343,45152.092,181567906.71032,0
1760976000000,4002.73,4002.73,3933.00,3973.73,269082.019,1760976899999,1068684452.06689,276120,125503.526,498460578.90562,0
1760976900000,3973.73,3978.70,3951.86,3962.79,68042.283,1760977799999,269989651.79012,107788,29881.282,118571157.56921,0
1760977800000,3962.79,3962.79,3930.20,3935.85,140393.785,1760978699999,553629556.09580,172614,69212.172,272900900.33729,0
1760978700000,3935.85,3953.48,3924.05,3947.76,103096.219,1760979599999,405741372.44022,142235,53403.942,210193112.26130,0
1760979600000,3947.76,3963.49,3938.01,3940.44,90430.914,1760980499999,357428299.43699,105417,44357.580,175345458.48864,0
1760980500000,3940.44,3950.22,3931.39,3937.06,33701.022,1760981399999,132777459.35994,59662,15702.794,61883764.33374,0
