open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base,taker_buy_quote,ignore
1760938200000,110510.50,110753.50,110486.20,110733.80,1687.004,1760939099999,186687451.48070,53492,853.335,94439769.66630,0
1760939100000,110733.90,111074.20,110642.50,110973.60,2729.128,1760939999999,302620025.85900,70296,1419.944,157475560.23420,0
1760940000000,110973.70,111180.00,110933.50,111088.90,2167.486,1760940899999,240727545.21450,63943,924.889,102729855.75430,0
1760940900000,111089.00,111238.20,110943.10,110992.00,1852.323,1760941799999,205804049.85140,52003,899.275,99929703.12100,0
1760941800000,110992.00,111321.50,110989.40,111251.10,1408.887,1760942699999,156606788.75900,49667,714.932,79474611.80320,0
1760942700000,111251.10,111311.00,111103.30,111232.10,934.604,1760943599999,103944361.92270,33154,393.114,43725919.64830,0
1760943600000,111232.10,111257.20,111048.40,111204.00,1396.623,1760944499999,155233374.57310,43200,460.956,51229649.38840,0
1760944500000,111204.00,111350.00,111165.00,111296.40,1084.107,1760945399999,120609541.84470,30403,564.518,62806369.24240,0
1760945400000,111296.50,111296.50,111076.10,111184.40,1325.977,1760946299999,147448905.42950,28997,417.248,46395780.53190,0
1760946300000,111184.40,111211.60,111000.00,111126.20,1161.470,1760947199999,129030312.56540,26002,436.902,48532552.14970,0
1760947200000,111126.20,111159.40,110982.80,111117.90,1173.121,1760948099999,130307631.92120,31555,428.272,47571198.49020,0
1760948100000,111117.90,111212.70,110888.00,111212.60,1391.281,1760948999999,154487986.83930,35015,657.090,72958912.14300,0
1760949000000,111212.70,111650.00,111100.00,111256.30,3265.429,1760949899999,363716498.30260,73157,1868.758,208205612.54810,0
1760949900000,111256.20,111349.60,111001.50,111031.40,932.545,1760950799999,103608328.29670,29156,475.307,52807209.39510,0
1760950800000,111031.40,111151.40,110902.00,111072.80,982.361,1760951699999,109043377.31040,29761,437.933,48613055.07710,0
1760951700000,111072.80,111102.50,110650.00,110759.70,2209.136,1760952599999,244720738.49900,53258,908.017,100581279.21940,0
1760952600000,110759.80,110820.00,110650.00,110800.10,964.092,1760953499999,106754420.67200,33620,412.913,45724195.58640,0
