open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base,taker_buy_quote,ignore
1760969700000,1106.050,1108.650,1098.320,1107.930,40757.83,1760970599999,44936204.44340,46812,20721.55,22861705.56150,0
1760970600000,1107.920,1108.050,1103.660,1105.440,11372.17,1760971499999,12573242.49780,22619,6017.77,6652962.04510,0
1760971500000,1105.430,1107.450,1105.080,1105.450,8363.15,1760972399999,9250684.82080,16456,4103.76,4539314.43910,0
1760972400000,1105.450,1111.900,1104.570,1106.710,26030.44,1760973299999,28866882.92530,31470,12857.92,14259004.26530,0
1760973300000,1106.710,1111.650,1104.880,1110.350,16516.32,1760974199999,18312440.20530,27390,9180.86,10180086.67690,0
1760974200000,1110.350,1114.000,1109.390,1113.560,11625.62,1760975099999,12923630.60710,23553,6113.43,6796131.33210,0
1760975100000,1113.560,1116.570,1109.460,1109.880,29824.72,1760975999999,33207327.01570,34204,13173.94,14667430.78290,0
1760976000000,1109.880,1110.020,1087.000,1098.580,89067.46,1760976899999,97739797.53550,85367,41054.54,45054660.81060,0
1760976900000,1098.570,1101.000,1095.150,1097.220,18944.23,1760977799999,20798401.96130,35600,8635.84,9482380.82650,0
1760977800000,1097.210,1097.510,1090.390,1092.700,36955.87,1760978699999,40399616.81380,47094,14720.54,16093220.45900,0
1760978700000,1092.700,1095.510,1088.290,1093.380,28908.90,1760979599999,31529864.68870,39629,13888.50,15148004.33590,0
1760979600000,1093.370,1100.320,1091.780,1092.580,18909.44,1760980499999,20716926.78830,32051,8982.62,9840891.69830,0
1760980500000,1092.580,1094.620,1089.570,1090.990,7724.82,1760981399999,8437160.37480,19089,3755.16,4101925.98210,0
1760981400000,1090.990,1092.150,1087.330,1088.910,12208.48,1760982299999,13299406.73730,21925,5571.75,6070796.38560,0
1760982300000,1088.910,1096.800,1088.910,1094.030,11629.73,1760983199999,12721675.91420,22235,6828.39,7468355.56100,0
1760983200000,1094.030,1097.000,1093.480,1094.930,6042.82,1760984099999,6617893.56820,16429,3092.19,3386573.02390,0
1760984100000,1094.920,1095.350,1092.530,1094.370,6470.22,1760984999999,7077556.01350,14751,3254.35,3559682.59720,0
1760985000000,1094.360,1095.540,1092.560,1094.990,5484.38,1760985899999,6000313.21350,12886,3112.87,3405942.65060,0
1760985900000,1094.990,1099.290,1094.980,1097.900,7679.88,1760986799999,8430526.39640,15073,3971.55,4359863.69660,0
1760986800000,1097.900,1098.990,1094.440,1096.060,5054.36,1760987699999,5543159.33750,13761,2556.65,2804158.95150,0
1760987700000,1096.050,1098.190,1093.880,1097.630,2997.87,1760988599999,3284935.72090,10404,1583.46,1735177.93570,0
1760988600000,1097.640,1100.870,1096.120,1099.450,9715.03,1760989499999,10674481.66980,15473,6659.52,7318703.89690,0
1760989500000,1099.450,1103.320,1099.350,1100.300,11032.48,1760990399999,12148335.29160,17734,6324.65,6965192.47220,0
1760990400000,1100.300,1102.660,1097.750,1100.740,5233.39,1760991299999,5757047.87040,15413,2839.62,3123831.40000,0
1760991300000,1100.730,1101.230,1098.840,1099.470,4834.16,1760992199999,5317142.94720,11912,2238.87,2462614.63090,0
1760992200000,1099.480,1100.610,1097.590,1100.320,2839.77,1760993099999,3121151.66830,8483,1264.81,1390078.00660,0
1760993100000,1100.330,1101.540,1098.750,1101.440,2645.68,1760993999999,2910525.93200,9127,1372.63,1510030.98690,0
1760994000000,1101.430,1104.190,1099.800,1100.290,5469.54,1760994899999,6028446.39040,13578,2928.36,3227809.16660,0
1760994900000,1100.280,1100.680,1097.970,1099.330,3748.61,1760995799999,4120609.96270,9225,1690.12,1857890.06890,0
1760995800000,1099.340,1099.970,1094.710,1095.400,4974.61,1760996699999,5456914.65340,10143,1809.24,1984362.42580,0
1760996700000,1095.410,1096.350,1093.200,1094.750,3710.09,1760997599999,4060530.43170,10061,1831.90,2004953.18720,0
1760997600000,1094.760,1096.160,1091.850,1096.130,5461.95,1760998499999,5976383.38600,15370,3025.63,3311298.98990,0
1760998500000,1096.140,1098.900,1096.140,1098.330,4498.48,1760999399999,4938980.89760,10860,2490.69,2734425.47280,0
1760999400000,1098.320,1101.130,1098.000,1101.090,3475.41,1761000299999,3822979.73090,9574,2359.72,2595734.77050,0
1761000300000,1101.090,1101.530,1098.830,1099.650,4900.66,1761001199999,5391041.67230,9220,2329.05,2562130.90500,0
1761001200000,1099.650,1100.330,1096.030,1096.950,5549.41,1761002099999,6092652.52700,11297,1990.29,2185201.77670,0
1761002100000,1096.940,1101.340,1096.560,1101.270,4061.78,1761002999999,4464583.86020,9429,2278.16,2503547.30380,0
1761003000000,1101.280,1101.500,1099.520,1099.710,4258.39,1761003899999,4686007.91620,9853,2039.13,2243666.37020,0
1761003900000,1099.720,1102.190,1099.050,1099.720,6235.69,1761004799999,6861235.85270,10926,2696.73,2967675.60070,0
1761004800000,1099.730,1100.060,1096.040,1096.530,7937.72,1761005699999,8712037.08320,15191,3438.24,3773872.48320,0
1761005700000,1096.520,1099.770,1096.520,1099.720,4740.20,1761006599999,5205489.28310,11927,2380.56,2614328.68030,0
